Day,Sales (USD),Unique Sellers,Unique Buyers,Total Txns,Avg Sale (USD),Wash (USD),Wash Txn,Trade Profit,Supply,Eth price (USD),Total eth vol,Eth change per,Bitcoin price ,Total bitcoin vol ,Bitcoin change per,Gas Price 
"December 12, 2022","$19,979,701.30","48,339","49,164","185,162",$107.90,"$2,364,062.03","5,271","-$2,181,923.91","52,444,347","1,275.02",395.62K,0.92%,"17,210.40",249.39K,0.68%,20840121295
"December 13, 2022","$31,766,138.71","50,036","47,869","185,946",$170.84,"$2,604,140.68","3,235","-$1,561,411.75","53,203,784","1,320.76",717.71K,3.59%,"17,778.60",328.71K,3.30%,22373108082
"December 14, 2022","$30,674,082.47","46,405","48,865","167,115",$183.55,"$4,155,321.17","3,393","-$1,998,793.92","52,913,789","1,307.30",614.31K,-1.02%,"17,796.40",318.98K,0.10%,19712120094
"December 15, 2022","$28,776,908.06","53,347","65,382","231,340",$124.39,"$3,850,151.25","3,695","-$2,867,223.14","53,311,616","1,266.32",446.34K,-3.13%,"17,356.10",263.44K,-2.47%,21169055748
"December 16, 2022","$26,297,768.97","53,132","56,879","219,742",$119.68,"$5,093,932.10","3,212","-$3,738,137.70","53,676,107","1,166.70",829.23K,-7.87%,"16,629.60",303.56K,-4.19%,22798849073
"December 17, 2022","$28,839,593.44","49,659","52,497","199,580",$144.50,"$4,009,253.33","2,248","-$2,226,091.86","53,803,425","1,187.18",363.23K,1.75%,"16,777.10",164.49K,0.89%,17185182084
"December 18, 2022","$26,313,853.11","56,083","47,891","194,216",$135.49,"$4,640,595.29","2,783","-$1,607,843.59","52,491,991","1,182.70",272.63K,-0.38%,"16,741.10",124.29K,-0.21%,16861112376
"December 19, 2022","$20,923,919.76","52,385","45,843","183,570",$113.98,"$3,937,638.61","2,542","-$3,395,312.44","54,000,446","1,167.80",337.02K,-1.26%,"16,441.30",207.93K,-1.79%,17897365083
"December 20, 2022","$34,672,205.36","59,824","64,328","259,602",$133.56,"$5,406,082.60","3,943","-$2,910,173.34","54,543,677","1,217.20",497.61K,4.23%,"16,902.80",284.57K,2.81%,19838126213
"December 21, 2022","$31,348,552.73","59,056","56,982","223,544",$140.23,"$4,481,234.85","4,677","-$3,533,129.14","55,206,101","1,213.85",269.18K,-0.28%,"16,831.80",174.34K,-0.42%,19614664894
"December 22, 2022","$30,638,347.07","61,041","60,666","262,865",$116.56,"$6,470,209.44","6,994","-$4,301,276.55","54,909,979","1,217.57",383.63K,0.31%,"16,820.60",198.28K,-0.07%,18212223056
"December 23, 2022","$26,398,274.84","57,822","52,036","217,078",$121.61,"$4,244,671.73","2,870","-$4,669,679.56","55,515,087","1,220.03",301.17K,0.20%,"16,779.10",184.12K,-0.25%,16612065980
"December 24, 2022","$15,788,308.95","47,719","41,420","156,878",$100.64,"$12,393,933.40","3,161","-$2,881,064.14","55,196,532","1,220.46",131.51K,0.04%,"16,837.20",110.12K,0.35%,13953389265
"December 25, 2022","$18,824,690.10","49,559","55,809","234,147",$80.40,"$3,747,064.83","4,545","-$2,930,729.68","54,937,359","1,218.69",256.52K,-0.15%,"16,831.80",132.89K,-0.03%,13670191829
"December 26, 2022","$25,756,007.81","54,591","49,909","206,646",$124.64,"$3,607,293.14","3,868","-$4,328,823.60","55,616,121","1,227.65",177.66K,0.73%,"16,918.10",133.36K,0.51%,14722550940
"December 27, 2022","$32,193,295.30","65,399","55,410","260,511",$123.58,"$6,633,766.22","3,324","-$4,656,044.87","55,650,484","1,211.60",290.02K,-1.31%,"16,706.10",192.18K,-1.25%,18565037222
"December 28, 2022","$29,924,470.84","68,847","69,027","328,739",$91.03,"$9,323,689.80","4,828","-$4,918,754.57","56,208,159","1,189.98",407.45K,-1.78%,"16,546.20",217.96K,-0.96%,19632858099
"December 29, 2022","$27,591,315.48","69,745","62,707","320,672",$86.04,"$6,715,463.15","6,054","-$6,199,998.45","56,086,955","1,200.84",272.59K,0.91%,"16,636.40",181.47K,0.55%,20056208825
"December 30, 2022","$22,451,938.00","64,226","59,188","258,106",$86.99,"$6,125,901.75","8,925","-$8,115,478.06","57,116,834","1,199.80",285.77K,-0.09%,"16,607.20",192.76K,-0.18%,20559372588
"December 31, 2022","$23,487,940.03","16,073","13,094","219,249",$107.13,"$5,777,502.62","15,972","-$16,050,215.25","57,405,631","1,195.67",150.20K,-0.34%,"16,537.40",130.44K,-0.42%,19585675641
"January 01, 2023","$21,299,720.01","54,450","45,125","207,242",$102.78,"$6,957,678.58","8,210","-$7,099,295.25","56,829,996","1,200.52",126.62K,0.41%,"16,618.40",107.84K,0.49%,18036457836
"January 02, 2023","$26,476,597.77","62,952","57,224","266,975",$99.17,"$4,833,507.68","20,234","-$1,517,418.78","56,516,991","1,213.93",270.72K,1.12%,"16,674.30",136.03K,0.34%,20591319328
"January 03, 2023","$29,999,452.80","61,375","57,537","265,325",$113.07,"$4,064,408.56","11,671","-$967,910.84","57,100,041","1,214.57",219.98K,0.05%,"16,674.20",178.73K,0.00%,22267876443
"January 04, 2023","$29,977,805.71","63,851","59,079","290,470",$103.20,"$4,654,019.47","9,785","-$2,366,439.16","56,334,584","1,256.92",504.28K,3.49%,"16,852.10",247.39K,1.07%,29513905520
"January 05, 2023","$38,142,951.08","65,919","59,763","257,069",$148.38,"$5,467,911.37","7,173","-$4,059,009.24","55,568,199","1,250.95",289.49K,-0.47%,"16,829.80",178.96K,-0.13%,25709158256
"January 06, 2023","$38,746,073.24","67,412","69,803","264,226",$146.64,"$4,443,923.91","5,321","-$1,588,994.88","55,247,547","1,269.14",369.54K,1.45%,"16,950.90",233.47K,0.72%,24515619991
"January 07, 2023","$36,475,461.56","62,191","54,962","217,266",$167.88,"$3,889,900.36","4,796","-$869,184.21","54,919,775","1,263.90",141.94K,-0.41%,"16,943.60",110.48K,-0.04%,18714982021
"January 08, 2023","$34,532,367.13","61,999","56,581","232,443",$148.56,"$11,086,842.80","7,792","$699,058.26","54,346,428","1,288.38",231.75K,1.94%,"17,119.00",144.84K,1.04%,22169765554
"January 09, 2023","$31,630,506.93","66,947","58,915","225,132",$140.50,"$15,111,810.06","8,091","-$1,564,946.66","55,712,395","1,320.51",629.22K,2.49%,"17,180.10",301.24K,0.36%,26543481375
"January 10, 2023","$29,859,391.40","77,349","66,164","273,276",$109.26,"$9,964,597.73","9,022","-$1,143,971.74","55,313,940","1,335.13",487.24K,1.11%,"17,439.10",247.14K,1.51%,24832851982
"January 11, 2023","$30,445,999.27","78,781","60,431","266,597",$114.20,"$9,851,718.17","7,930","-$658,466.25","55,406,323","1,389.84",509.99K,4.10%,"17,942.30",291.53K,2.89%,25466337456
"January 12, 2023","$42,747,640.88","70,017","73,597","262,238",$163.01,"$5,626,859.19","2,775","-$158,109.66","54,934,118","1,416.08",960.62K,1.89%,"18,851.30",522.01K,5.07%,25397758826
"January 13, 2023","$32,053,140.92","74,178","70,331","284,330",$112.73,"$6,304,826.37","7,229","-$701,611.12","56,601,804","1,450.86",552.05K,2.46%,"19,927.00",426.67K,5.71%,29480606306
"January 14, 2023","$33,561,141.28","61,470","63,708","267,269",$125.57,"$4,551,230.43","5,905","-$863,878.06","56,953,705","1,550.02",1.03M,6.83%,"20,958.20",458.21K,5.17%,27988987982
"January 15, 2023","$35,884,220.30","65,109","63,632","248,041",$144.67,"$5,661,926.54","2,290","-$431,132.28","56,820,494","1,552.69",411.43K,0.17%,"20,879.80",205.80K,-0.37%,23739712895
"January 16, 2023","$40,839,721.35","62,594","64,892","259,164",$157.58,"$5,686,164.10","7,159","$562,794.03","57,200,803","1,576.94",617.00K,1.56%,"21,184.20",337.46K,1.46%,27887418109
"January 17, 2023","$33,000,877.62","60,259","64,253","283,728",$116.31,"$5,412,832.00","2,772","-$194,692.98","55,784,660","1,564.67",536.73K,-0.78%,"21,137.10",310.04K,-0.22%,26891033300
"January 18, 2023","$49,043,934.48","59,688","61,753","240,903",$203.58,"$3,515,858.91","2,069","-$1,444,235.00","56,875,790","1,511.31",801.71K,-3.41%,"20,670.60",388.67K,-2.21%,33560576341
"January 19, 2023","$48,057,675.65","62,047","63,994","248,748",$193.20,"$2,995,961.87","1,889","-$633,071.66","57,127,743","1,551.62",329.04K,2.67%,"21,081.20",275.76K,1.99%,24745685461
"January 20, 2023","$37,843,528.60","58,794","62,179","234,239",$161.56,"$2,993,918.06","1,973","-$2,118,837.05","57,215,722","1,659.98",472.15K,6.98%,"22,677.20",373.74K,7.57%,25720620233
"January 21, 2023","$35,659,156.32","50,442","52,995","232,550",$153.34,"$5,810,851.54","1,677","-$963,576.52","56,982,405","1,625.53",523.34K,-2.08%,"22,775.70",382.69K,0.43%,21072475142
"January 22, 2023","$29,180,603.06","50,792","53,926","208,387",$140.03,"$6,096,647.56","1,955","-$77,008.52","57,244,777","1,627.03",456.36K,0.09%,"22,707.80",280.64K,-0.30%,19312151668
"January 23, 2023","$30,281,924.22","54,864","59,610","227,201",$133.28,"$7,095,355.09","1,759","-$211,805.42","57,154,012","1,626.53",436.57K,-0.03%,"22,915.50",327.85K,0.91%,23115320837
"January 24, 2023","$39,516,703.29","56,236","61,347","210,422",$187.80,"$5,916,497.09","1,615","$914,874.31","57,650,936","1,556.15",493.47K,-4.33%,"22,632.50",334.17K,-1.23%,30754508640
"January 25, 2023","$34,694,450.87","58,773","59,064","228,249",$152.00,"$7,311,918.99","2,464","$313,745.94","58,053,486","1,611.20",681.59K,3.54%,"23,055.10",388.18K,1.87%,25825941797
"January 26, 2023","$34,099,301.42","56,667","70,371","240,806",$141.60,"$8,156,061.95","1,775","$15,636.12","58,408,888","1,602.55",552.26K,-0.54%,"23,016.00",320.97K,-0.17%,26205253084
"January 27, 2023","$34,359,179.42","53,079","59,261","196,008",$175.29,"$8,169,684.55","1,019","-$121,541.78","58,276,281","1,597.60",533.75K,-0.31%,"23,074.60",310.36K,0.25%,25377717914
"January 28, 2023","$31,472,649.61","57,085","61,778","271,041",$116.12,"$9,376,695.04","2,526","$1,217,739.54","58,684,223","1,573.07",332.62K,-1.54%,"23,027.90",156.96K,-0.20%,18813456271
"January 29, 2023","$31,517,303.40","54,617","58,809","222,650",$141.56,"$9,190,267.76","2,156","$915,640.10","57,484,331","1,645.97",595.67K,4.63%,"23,753.10",320.86K,3.15%,23135740585
"January 30, 2023","$30,209,725.51","57,951","60,445","224,794",$134.39,"$10,419,701.86","1,909","-$1,543,367.31","53,186,229","1,566.50",630.55K,-4.83%,"22,832.20",339.62K,-3.88%,21825804088
"January 31, 2023","$32,036,384.51","24,320","22,071","269,719",$118.78,"$12,447,715.59","3,259","-$1,125,637.81","53,233,468","1,585.27",368.94K,1.20%,"23,125.10",289.38K,1.28%,30245226857
"February 01, 2023","$35,559,203.51","58,650","62,084","264,277",$134.55,"$10,594,695.53","3,243","-$1,075,600.16","53,287,010","1,642.10",505.44K,3.59%,"23,725.60",333.18K,2.60%,30951074759
"February 02, 2023","$35,394,613.63","60,199","74,037","299,432",$118.21,"$12,272,153.27","2,610","$136,100.06","61,139,250","1,641.71",685.27K,-0.02%,"23,427.60",382.86K,-1.26%,32389670787
"February 03, 2023","$42,096,633.87","65,534","70,312","292,382",$143.98,"$15,154,442.61","1,939","$1,272,025.87","62,159,912","1,663.79",489.79K,1.34%,"23,431.20",349.36K,0.02%,33686520435
"February 04, 2023","$40,284,854.00","55,329","58,139","222,025",$181.44,"$17,832,911.82","2,022","-$658,209.90","62,238,774","1,666.90",328.66K,0.19%,"23,323.80",170.27K,-0.46%,26322246409
"February 05, 2023","$40,882,057.48","59,756","63,273","269,117",$151.91,"$16,055,238.41","4,231","$589,262.67","62,496,344","1,629.44",435.14K,-2.25%,"22,936.00",217.26K,-1.66%,23794846802
"February 06, 2023","$41,015,383.57","59,515","63,050","282,880",$144.99,"$17,048,907.68","3,463","$519,453.35","62,219,925","1,613.72",401.03K,-0.96%,"22,761.80",278.58K,-0.76%,28478691953
"February 07, 2023","$42,579,351.45","56,274","61,725","235,791",$180.58,"$15,760,495.45","2,788","$1,089,968.81","62,517,447","1,671.40",481.91K,3.57%,"23,251.70",318.98K,2.15%,36817069793
"February 08, 2023","$53,909,878.11","65,698","69,342","273,523",$197.09,"$12,607,214.55","2,539","$1,976,112.56","62,615,379","1,650.99",447.57K,-1.22%,"22,964.60",289.12K,-1.23%,38656256230
"February 09, 2023","$54,359,360.38","68,286","75,081","289,130",$188.01,"$15,551,730.90","2,995","-$166,781.34","68,993,899","1,545.35",702.21K,-6.40%,"21,792.50",425.44K,-5.10%,40353819491
"February 10, 2023","$40,571,952.60","62,603","65,427","275,125",$147.47,"$13,847,197.37","2,816","-$1,758,447.41","69,099,275","1,513.82",523.33K,-2.04%,"21,635.00",352.79K,-0.72%,29368859389
"February 11, 2023","$27,004,384.58","61,366","68,933","303,978",$88.84,"$12,669,909.28","2,262","-$501,350.68","70,567,128","1,538.34",306.24K,1.62%,"21,859.80",182.07K,1.04%,21415378130
"February 12, 2023","$28,680,732.20","56,200","60,570","316,816",$90.53,"$13,407,408.94","2,294","-$312,305.53","71,715,966","1,515.44",302.73K,-1.49%,"21,786.80",211.65K,-0.33%,21067638895
"February 13, 2023","$37,332,026.96","60,920","64,577","303,397",$123.05,"$14,572,133.88","1,839","$30,564.10","71,907,579","1,505.84",681.85K,-0.63%,"21,772.60",312.04K,-0.07%,29595631552
"February 14, 2023","$27,989,719.82","55,284","60,099","252,287",$110.94,"$17,169,413.21","4,216","-$36,981.43","73,268,762","1,555.46",705.28K,3.29%,"22,198.50",378.39K,1.96%,64056071186
"February 15, 2023","$48,595,686.15","59,381","72,292","270,522",$179.64,"$41,384,165.34","10,771","-$951,986.96","73,475,728","1,675.43",627.07K,7.71%,"24,327.90",401.53K,9.59%,42442291537
"February 16, 2023","$49,376,431.80","57,795","67,539","265,585",$185.92,"$66,708,517.29","18,398","$243,065.05","79,444,019","1,640.66",894.27K,-2.08%,"23,539.60",484.50K,-3.24%,44451859861
"February 17, 2023","$37,128,209.85","64,471","71,523","276,764",$134.15,"$50,058,409.03","13,053","$1,838,176.75","80,495,900","1,693.96",617.21K,3.25%,"24,573.50",523.85K,4.39%,40142664080
"February 18, 2023","$40,107,639.73","53,571","59,938","248,606",$161.33,"$78,340,063.91","22,359","$895,501.04","80,722,568","1,691.62",283.51K,-0.14%,"24,631.40",223.77K,0.24%,30627715818
"February 19, 2023","$48,310,591.47","53,410","56,793","269,799",$179.06,"$93,824,313.11","27,513","$3,161,264.24","81,748,375","1,681.52",427.00K,-0.60%,"24,302.90",312.64K,-1.33%,29673223535
"February 20, 2023","$67,623,736.95","59,923","67,186","279,894",$241.60,"$295,496,074.48","29,906","$6,483,527.67","83,361,889","1,703.27",478.59K,1.29%,"24,839.50",363.02K,2.21%,37171212039
"February 21, 2023","$80,131,209.31","60,108","64,882","262,082",$305.75,"$82,986,428.76","27,173","$1,511,030.34","84,910,107","1,659.41",554.52K,-2.58%,"24,450.70",395.97K,-1.57%,37349599727
"February 22, 2023","$59,628,180.46","60,199","70,614","277,851",$214.60,"$106,390,828.94","31,024","$1,636,341.27","86,701,728","1,643.39",560.40K,-0.97%,"24,186.60",400.24K,-1.08%,40866932589
"February 23, 2023","$39,648,981.58","57,860","110,265","316,010",$125.47,"$80,007,936.43","25,524","$201,958.46","87,567,714","1,650.52",529.75K,0.43%,"23,936.30",417.46K,-1.03%,42639674435
"February 24, 2023","$39,868,338.96","56,708","131,490","333,137",$119.68,"$107,861,328.56","33,335","-$512,033.10","89,629,968","1,608.24",548.07K,-2.56%,"23,191.50",367.99K,-3.11%,34956299586
"February 25, 2023","$26,177,429.09","44,460","140,827","282,404",$92.69,"$67,388,197.46","32,494","$1,782,685.01","88,353,023","1,594.66",309.29K,-0.84%,"23,166.10",198.35K,-0.11%,24663365746
"February 26, 2023","$27,930,733.42","47,712","177,248","346,904",$80.51,"$53,727,778.29","33,333","$1,528,884.50","92,113,307","1,641.60",326.58K,2.94%,"23,558.70",209.12K,1.69%,24307982693
"February 27, 2023","$29,882,465.09","53,470","94,037","289,068",$103.38,"$64,907,059.85","31,385","$376,978.43","90,505,269","1,633.66",458.53K,-0.48%,"23,494.10",297.65K,-0.27%,27327787901
"February 28, 2023","$32,986,551.84","19,357","17,000","301,210",$109.51,"$65,667,328.33","31,680","-$524,474.81","94,288,380","1,604.69",411.49K,-1.77%,"23,130.50",275.10K,-1.55%,29019407899
"March 01, 2023","$30,941,409.05","52,529","79,248","279,442",$110.73,"$64,812,140.42","31,084","$170,713.33","95,230,162","1,666.09",497.12K,3.83%,"23,642.20",328.77K,2.21%,35831060580
"March 02, 2023","$30,634,524.63","55,273","78,370","277,739",$110.30,"$74,195,090.28","32,575","$1,530,325.56","96,479,090","1,647.38",440.63K,-1.12%,"23,465.40",249.26K,-0.75%,33605840367
"March 03, 2023","$28,474,470.34","56,292","72,274","284,558",$100.07,"$75,442,161.73","37,221","-$1,588,007.87","97,202,562","1,568.89",783.74K,-4.76%,"22,354.40",344.63K,-4.73%,34761706713
"March 04, 2023","$25,202,586.71","54,146","82,372","297,835",$84.62,"$50,529,475.85","53,559","-$1,033,410.79","97,520,140","1,566.73",247.02K,-0.14%,"22,347.10",123.93K,-0.03%,27052351676
"March 05, 2023","$24,779,624.74","54,783","103,126","346,123",$71.59,"$48,062,408.13","54,717","-$434,003.89","98,456,999","1,564.37",313.01K,-0.15%,"22,428.30",160.57K,0.36%,29307339847
"March 06, 2023","$30,438,858.84","57,777","80,948","319,529",$95.26,"$41,845,682.11","40,296","-$30,667.01","99,435,566","1,565.84",322.16K,0.09%,"22,410.00",215.31K,-0.08%,37983458797
"March 07, 2023","$34,968,662.78","57,513","71,452","296,849",$117.80,"$48,236,696.79","36,751","$364,752.13","101,661,643","1,561.78",460.10K,-0.26%,"22,197.80",304.75K,-0.95%,37755589297
"March 08, 2023","$45,733,514.45","59,395","67,899","288,387",$158.58,"$51,389,429.76","39,818","$1,125,196.50","101,890,136","1,533.04",478.44K,-1.84%,"21,710.80",316.51K,-2.19%,37320061309
"March 09, 2023","$30,434,044.94","62,542","79,458","305,595",$99.59,"$48,380,624.06","35,208","-$1,766,208.91","102,671,920","1,438.50",764.77K,-6.17%,"20,361.80",468.76K,-6.21%,40550234117
"March 10, 2023","$30,384,098.71","58,437","64,310","284,171",$106.92,"$31,355,674.35","26,207","-$3,873,669.38","102,925,122","1,426.75",1.01M,-0.82%,"20,156.70",655.27K,-1.01%,36919533821
"March 11, 2023","$21,127,842.82","43,988","46,249","197,849",$106.79,"$28,234,016.95","15,523","-$1,427,315.09","102,297,290","1,471.15",1.43M,3.11%,"20,467.50",453.46K,1.54%,101261424003
"March 12, 2023","$21,476,814.31","47,905","54,099","230,583",$93.14,"$22,181,381.58","21,553","-$1,483,067.63","104,707,248","1,580.24",1.06M,7.42%,"21,994.80",455.69K,7.46%,30904991179
"March 13, 2023","$29,741,777.93","56,913","61,719","283,443",$104.93,"$31,360,659.14","19,394","-$1,186,855.13","105,277,813","1,673.93",1.30M,5.93%,"24,114.40",733.63K,9.64%,39889905007
"March 14, 2023","$30,217,800.67","53,449","59,875","283,970",$106.41,"$30,682,891.72","19,351","-$1,382,782.74","106,568,697","1,700.15",1.36M,1.57%,"24,699.70",753.06K,2.43%,36151597518
"March 15, 2023","$25,771,206.42","55,305","61,165","269,196",$95.73,"$40,142,802.97","23,158","-$1,018,210.08","107,350,855","1,649.65",1.02M,-2.97%,"24,282.70",614.31K,-1.69%,32866777696
"March 16, 2023","$61,379,245.27","63,782","65,339","291,525",$210.55,"$41,512,912.79","23,786","-$1,252,200.75","108,977,131","1,673.85",660.14K,1.47%,"25,004.10",462.58K,2.97%,29146213974
"March 17, 2023","$50,145,994.27","66,049","67,524","280,294",$178.90,"$32,204,433.85","20,730","-$2,202,168.10","113,281,456","1,789.38",975.13K,6.90%,"27,391.80",674.96K,9.55%,28876682813
"March 18, 2023","$26,099,212.27","54,949","59,429","225,654",$115.66,"$31,234,454.78","16,542","-$1,275,031.67","112,657,539","1,758.70",763.06K,-1.71%,"26,914.50",392.47K,-1.74%,21372877183
"March 19, 2023","$40,670,219.98","57,492","60,594","246,812",$164.78,"$29,098,258.27","26,510","-$583,233.01","113,228,853","1,779.47",574.73K,1.18%,"27,958.70",393.27K,3.88%,22355362291
"March 20, 2023","$23,897,299.93","56,680","64,884","253,007",$94.45,"$28,110,758.61","18,399","-$1,223,698.78","114,760,289","1,732.31",716.26K,-2.65%,"27,720.50",503.90K,-0.85%,24985753846
"March 21, 2023","$24,825,070.59","58,398","61,563","254,608",$97.50,"$27,684,782.26","15,759","-$3,092,317.18","118,105,427","1,803.54",779.81K,4.11%,"28,114.00",438.78K,1.42%,22839471496
"March 22, 2023","$24,752,354.94","56,248","60,149","260,115",$95.16,"$31,059,650.99","15,258","-$901,234.60","118,900,567","1,734.48",933.24K,-3.83%,"27,261.70",262.03K,-3.03%,23669198288
"March 23, 2023","$22,302,192.93","57,784","64,006","252,853",$88.20,"$22,132,443.83","12,937","-$2,139,103.87","122,030,700","1,814.08",767.73K,4.59%,"28,310.70",158.46K,3.85%,27097769260
"March 24, 2023","$19,652,317.95","63,434","60,962","255,787",$76.83,"$22,105,284.86","16,851","-$1,285,998.64","122,475,456","1,749.26",602.30K,-3.57%,"27,462.20",110.36K,-3.00%,26619909041
